"","Females_AD1_Mean","Females_control1_Mean","males_AD1_Mean","males_control1_Mean","FC_fem_ctrl_AD","FC_male_ctrl_AD"
"KLHL3",9.87214007753912,9.97988353816492,9.9273350463706,10.0427375829916,0.989203936076632,0.988508856706918
"KLHL30",6.46810837637113,6.44827180909489,6.46718351190471,6.44400235088276,1.00307626102986,1.0035973234893
"KLHL31",6.49210918678967,6.45665950445682,6.46633461577661,6.43150992314527,1.00549040603866,1.00541469935481
"KLHL32",7.79188708394255,7.86173494460362,7.85066099933661,7.91256268932737,0.991115464823828,0.992176783626087
"KLHL33",6.58045571161983,6.60850426297451,6.59743486079561,6.58174721090013,0.995755688392027,1.00238350842
"KLHL34",6.48257312903117,6.50667568851291,6.52867714762115,6.50887943266266,0.996295718330592,1.00304164720876
"KLHL35",7.94790631698254,8.42328091414562,7.97054539619776,8.32578901762683,0.943564199982365,0.957332137449439
"KLHL36",7.5403058515207,7.40789124568305,7.45596454629824,7.35485696954792,1.01787480423863,1.01374704867395
"KLHL38",6.54363440150165,6.53976389142745,6.5691710884286,6.56340252521889,1.0005918424791,1.00087889828295
"KLHL4",6.97878243840302,7.15586882426789,7.04773106735936,7.15063783249969,0.975252986015575,0.985608729241941
"KLHL5",9.40653794552883,9.09708650326477,9.39852786283863,9.13420589053625,1.03401654388501,1.02893759736424
"KLHL7",7.68816048349348,7.93231476711189,7.83527088341507,7.97201473635821,0.969220298136592,0.982847014529529
"KLHL8",9.12770858247369,8.76155684479678,8.94226883205647,8.82850456367509,1.04179071644035,1.01288601796158
"KLHL9",8.73177279800832,9.05771627818651,8.86202060029425,9.09438384992672,0.964014827781352,0.974449808423872
"KLK1",6.5989394481172,6.74703623993977,6.56469570468036,6.67930643767949,0.978050096878702,0.982840923070607
"KLK10",6.59722197153671,6.68962542083581,6.6334819588077,6.65054235189304,0.986187051817386,0.997434736569945
"KLK11",6.51281604274245,6.52339091623651,6.64981564963885,6.53733482816308,0.99837892997218,1.01720591409686
"KLK12",6.47752711130665,6.47752415806759,6.46747451362751,6.48782152874255,1.00000045592096,0.996863813989811
"KLK13",6.44211575491664,6.441664552873,6.44077671346589,6.43069150493546,1.00007004432471,1.00156829300903
"KLK14",6.51908085721202,6.66864249737158,6.53687534678103,6.61322365328818,0.977572400946893,0.988455205734771
"KLK15",6.48887071259526,6.49178682360704,6.47343738479477,6.48466285567386,0.99955079994291,0.998268919891607
"KLK2",6.51800797983527,6.51416568890688,6.52202635541648,6.51258966791195,1.00058983622952,1.00144899156645
"KLK3",6.51472516392022,6.54500148410871,6.52159307036424,6.53623623820143,0.995374130890268,0.997759694217966
"KLK4",6.54562035868274,6.6598015679865,6.54319657729894,6.57370782298365,0.982855163455226,0.995358594189715
"KLK5",6.56807375252126,6.66975709471167,6.58071634943595,6.61299473404922,0.984754565908999,0.995118945967539
"KLK6",8.78462257834865,8.53225021294117,9.06089616888103,8.85927447758794,1.02957864093398,1.02275826218085
"KLK7",7.22141160441526,7.62163633390296,7.41461753869539,7.61154641924972,0.947488346077678,0.974127612221309
"KLK8",6.46795822552812,6.47156443719073,6.47150234276463,6.45743766875555,0.99944276044879,1.00217805803641
"KLK9",6.42904079123749,6.39933510146302,6.412614871551,6.39774096186759,1.0046419962861,1.00232486900799
"KLKB1",7.65267481687124,7.26258828580952,7.48594847480469,7.31057676057595,1.05371177818574,1.02398876586242
"KLKBL4",6.42725652950201,6.43467309022686,6.43687865653633,6.42327657694083,0.998847406756979,1.00211762321497
"KLRA1",6.66985925008704,6.82510024243917,6.74725284706481,6.77878062698832,0.977254401131455,0.995349048500258
"KLRAQ1",10.0216664115428,9.90983485013587,10.0525943282782,9.96639964182616,1.01128490667081,1.00864852800909
"KLRB1",6.54387699221043,6.5149557243036,6.60880465141265,6.52123465823829,1.00443921173538,1.01342843767533
"KLRC1",6.54497151340557,6.51324315882404,6.53855268853603,6.52038503275275,1.00487136036654,1.00278628573191
"KLRC2",6.68723020764911,6.62639415652832,6.74744703493555,6.7941207404089,1.00918086815902,0.993130280244248
"KLRC3",6.64253482797202,6.58492463642821,6.62118468590978,6.62726994120477,1.00874880043807,0.99908178550912
"KLRC4",6.56962550198354,6.51011480057927,6.54977608333476,6.5209528070732,1.00914126758548,1.00442010195662
"KLRD1",6.47768710945964,6.47398882662684,6.49400508643701,6.4694834757472,1.00057125258196,1.0037903506179
"KLRF1",6.61883545319413,6.60579910475276,6.62589604685407,6.57976944314659,1.0019734703152,1.00701036778052
"KLRG1",6.77773844973724,6.7930722612879,6.82857052383398,6.78949281316913,0.997742728038086,1.00575561558723
"KLRG2",6.48275630536442,6.46728100839198,6.4744682648563,6.4886509338744,1.0023928598359,0.997814234551584
"KLRK1",6.64282831114134,6.61010880512292,6.64324899188721,6.59374923959575,1.00494991943144,1.0075070723033
"KNCN",6.79949522496283,6.78097970345694,6.80233232964442,6.72722161376395,1.00273050832116,1.01116519124727
"KNDC1",6.53935288614988,6.52113357907086,6.53569628764336,6.5316856401022,1.00279388650119,1.00061402948062
"KNG1",6.50099462631273,6.53189705429163,6.49028914642341,6.52131772765348,0.995268996476514,0.995241976771274
"KNTC1",7.20697473964843,7.26942163900138,7.18248869980825,7.31259660410266,0.991409646811802,0.98220770113021
"KPNA1",8.0785973816834,8.46023448621595,8.18042224644736,8.41773085013387,0.954890481445362,0.971808482842768
"KPNA2",7.00477453794879,7.12125904618371,7.15025216343219,7.22508031894974,0.98364270875705,0.9896432769998
"KPNA3",9.20401775245735,9.59121020937404,9.35066512032851,9.63423993532608,0.959630489952325,0.970565938060378
"KPNA4",9.9533718086604,10.0388286840864,9.94124140967593,10.0861222657259,0.991487365895439,0.985635623658633
"KPNA5",6.9983688759093,6.90656168260925,7.01086634351059,6.96051651488064,1.01329274934751,1.00723363395839
"KPNA7",6.48879971201447,6.46301571815132,6.48616019972118,6.51333204200709,1.00398946791832,0.995828273131069
"KPNB1",10.0199879562686,10.3344296385749,10.1774245830747,10.3136505761222,0.969573387859498,0.986791680400452
"KPRP",6.4771585516074,6.5189434906599,6.46175416645283,6.50138961935592,0.993590228368697,0.993903541362128
"KPTN",6.72943843584679,6.69632632271368,6.72098991231332,6.67803841128825,1.004944817731,1.00643175411397
"KRAS",8.01653366807402,8.29458652547039,8.04652256815048,8.31500756155031,0.966477791684667,0.967710793837237
"KRBA1",9.51901193593922,9.33932980155075,9.35589230681758,9.37332191957869,1.01923929641703,0.998140508465339
"KRBA2",6.75293502193986,6.68927364207587,6.75474241746434,6.66648888400941,1.00951693461358,1.01323838305148
"KRCC1",9.27382280710698,8.66780238073245,8.98095796681125,8.68232153781038,1.06991627170938,1.03439591907537
"KREMEN1",6.58674525636424,6.5822816571705,6.59719947127685,6.6133764451414,1.00067812339645,0.99755390094625
"KREMEN2",6.59072879295387,6.58803249899247,6.58707942559508,6.58511520164319,1.00040927150281,1.00029828239776
"KRI1",6.7431436350774,6.85921952285423,6.71564528951654,6.78399590964729,0.98307739132855,0.989924725627627
"KRIT1",7.241409575121,7.37370198422489,7.292538238189,7.3329775569674,0.98205888854921,0.994485279892889
"KRR1",6.75197149792673,6.87414645314496,6.79631664914157,6.86674777636049,0.98222689085096,0.98974316088012
"KRT10",8.75577416517172,8.64546983387824,8.82816274989431,8.70211008465379,1.01275862774528,1.01448529885445
"KRT12",6.52762746761479,6.54334894121066,6.52426657255053,6.56212778002684,0.997597335288531,0.994230345896105
"KRT126P",6.90896470406659,6.8041667372996,6.83606062764564,6.77370998708397,1.01540202802387,1.00920479924304
"KRT13",6.49208990266271,6.46415669927804,6.46306442212653,6.45587299685756,1.00432124477858,1.001113935369
"KRT14",6.48236775390815,6.52624546467345,6.48390450024281,6.49437007132299,0.993276729935641,0.998388516366447
"KRT16",6.51849215976673,6.52204602108945,6.53800672753581,6.52717689046763,0.999455100238296,1.00165919159997
"KRT17",8.43780225009281,8.65994278023232,8.49890703267514,8.6722534211111,0.974348499086324,0.980011378817186
"KRT17P3",6.50628613044249,6.48872847005569,6.50358008520282,6.48214611234143,1.00270587072149,1.00330661674234
"KRT18",6.45737504461591,6.47471693058714,6.45959565904906,6.46043544110261,0.997321599359918,0.999870011540057
"KRT18P13",6.4629352229394,6.46584504573106,6.50018844817569,6.46705784593468,0.999549970224916,1.00512297910894
"KRT18P17",6.45313233974626,6.44125034489513,6.45057564784748,6.43744684395762,1.00184467210788,1.00203944268716
"KRT18P19",6.4679738005343,6.46173892897222,6.48251165853661,6.49210116568208,1.00096489066343,0.998522896224081
"KRT18P26",6.47054599738751,6.46895799348743,6.47793175944083,6.47331188537473,1.00024548063253,1.00071368012973
"KRT18P30",6.52142376370667,6.53214148766041,6.5323000437282,6.51065911896288,0.998359232730339,1.00332392225885
"KRT18P34",6.60319045957365,6.55396899296333,6.58948643170817,6.55014574756671,1.0075101769116,1.00600607767485
"KRT18P40",6.46752116200425,6.44578017362645,6.44542553283719,6.45696431082718,1.00337290254898,0.998212971694663
"KRT18P42",6.47982618000911,6.48254221548151,6.46291998711144,6.47751428137007,0.999581023095243,0.997746929821428
"KRT18P44",6.44869683389553,6.42570885690757,6.43320508887455,6.42920180081213,1.00357750055284,1.00062267264063
"KRT18P50",6.49981746555211,6.48620547595331,6.47547130657844,6.51028792400508,1.00209860597992,0.994652061808471
"KRT2",6.47318560612435,6.51124433657994,6.49485344468664,6.50986763159465,0.994154922087353,0.997693626390321
"KRT20",6.52561381692331,6.51107577653903,6.51122696835034,6.50026568155465,1.00223281695425,1.00168628288945
"KRT222",7.8207572441469,8.56582632894806,7.9564700745741,8.52247757192108,0.913018422719684,0.933586507846991
"KRT23",6.50508935034732,6.51697386653968,6.50309540842205,6.51591778871939,0.998176375042199,0.998032145169244
"KRT24",6.56260502988731,6.58144679963418,6.56160224559345,6.54526803949886,0.997137138638283,1.00249557481772
"KRT25",6.51421024488528,6.51467009336525,6.49002083420415,6.52179445751143,0.999929413389569,0.995128085757029
"KRT26",6.46407569848197,6.46407013596629,6.45806036278585,6.44493745466258,1.00000086052836,1.00203615756019
"KRT28",6.44095917897356,6.42970524148145,6.45081915670192,6.44668530683132,1.00175030379612,1.00064123649191
"KRT3",6.61828616937801,6.66838635625001,6.62878089480455,6.60875382783449,0.992486909996593,1.00303038477326
"KRT31",6.69841138557412,6.71247552190855,6.67589472595212,6.66355414086157,0.997904776518211,1.00185195240103
"KRT32",6.48561365698675,6.47792563275721,6.4856605644602,6.48320881145847,1.00118680340982,1.00037816968002
"KRT33A",6.48532629418439,6.47013452621979,6.46854714603838,6.47571497741173,1.00234798332292,0.998893121238605
"KRT33B",6.50641790565145,6.66699062313806,6.52964777737995,6.63043403278767,0.975915262737983,0.984799448285084
"KRT34",6.4976229851221,6.50055912273205,6.50294864331794,6.50436884723432,0.999548325374093,0.999781653846864
"KRT35",6.46212611512634,6.44493550263611,6.45440273096675,6.45086759673558,1.00266730558951,1.00054800911322
"KRT36",6.5198708799867,6.52774108888362,6.53183071178206,6.49835729059702,0.998794344201194,1.0051510589043
"KRT37",6.6263235629901,6.54293074854261,6.59606947029902,6.57182404863167,1.01274548327843,1.00368929866167
"KRT38",6.44553714355388,6.46306261002902,6.46477400416227,6.4808707743801,0.997288365047254,0.997516264283272
"KRT39",6.44952139475841,6.45889472104789,6.44603654590686,6.44764798603201,0.998548772399255,0.999750073185039
"KRT4",6.5251566261738,6.47671456013134,6.48618231295795,6.48205932363339,1.00747941963363,1.00063606164626
"KRT40",6.41888024499643,6.4240818839759,6.43981384090796,6.40486485544322,0.999190290679134,1.0054566312098
"KRT5",6.45487101049522,6.47381238719192,6.46835330816956,6.4784461720824,0.997074154213339,0.998442085703154
"KRT6A",6.46957059402702,6.47714481108864,6.46139190330303,6.46845320358244,0.99883062409711,0.998908347937726
"KRT6B",6.55331490626646,6.54679353399916,6.5420514454176,6.53774571180199,1.0009961169897,1.00065859606742
"KRT6C",6.43505368499027,6.45035537276423,6.45603170415661,6.43674467573237,0.997627776007727,1.00299639482314
"KRT7",6.50748644663004,6.48405304763868,6.51593048682295,6.4899570143961,1.00361400482371,1.00400210238207
"KRT71",6.44993507875292,6.46693837168657,6.45291652172802,6.43900393486781,0.997370735275892,1.00216067376273
"KRT72",6.51051644320458,6.49208099632387,6.4979704795091,6.52137418018036,1.00283968220531,0.996411231739717
"KRT73",6.52020460407477,6.62434122921326,6.53510972277815,6.61206367625116,0.984279700949092,0.988361583124281
"KRT74",6.52800391010838,6.48703604024467,6.51555716837741,6.48350488881842,1.00631534488317,1.00494366551867
"KRT75",6.55944268749979,6.64434303572049,6.56484437362555,6.62824140585871,0.987222160601242,0.99043531634543
"KRT76",6.49787183486752,6.49266756489309,6.4608818809279,6.50344652339062,1.00080156113376,0.993455063817372
"KRT77",6.43736697267213,6.44406227865903,6.44468378902902,6.4640920489205,0.998961011595268,0.996997527302428
"KRT78",6.50337627999896,6.48797056940157,6.49503960589326,6.50494530486428,1.00237450377319,0.998477204879246
"KRT79",6.48666193238871,6.49524873003951,6.50024506328166,6.51048593587036,0.998677987863484,0.998427018706502
"KRT8",6.52977353593053,6.51335351734641,6.53631986011738,6.51611225889547,1.00252097764084,1.00310117450698
"KRT80",6.51100708709018,6.51517948211333,6.50416267206228,6.48973510275154,0.9993595886292,1.0022231368588
"KRT81",6.58913834627464,6.67147556131193,6.60884152230891,6.67597713302978,0.987658320220078,0.989943702714512
"KRT82",6.48302087174638,6.56923342091254,6.47400316535265,6.52189862147708,0.9868763151433,0.992656209655467
"KRT83",6.69871639422517,6.75809124451623,6.6548195363893,6.71361193069832,0.99121425737789,0.991242807163133
"KRT84",6.54978617894258,6.73987696133581,6.55653480400491,6.66259692775422,0.971796104961008,0.984080963489253
"KRT85",6.55670138542606,6.53806628247848,6.54087443337774,6.53042239360411,1.00285024686849,1.00160051511888
"KRT86",6.65253440636972,6.74281068625939,6.69703856438893,6.77172387936448,0.986611476416855,0.988971004089057
"KRT8P15",6.49481965500661,6.52959232148274,6.492903713581,6.50347350326066,0.994674603747967,0.998374747021825
"KRT8P9",6.55198818088684,6.53552941157831,6.57882299567018,6.51950551403629,1.00251835287886,1.00909846329698
"KRT9",6.61857686429443,6.68624557759886,6.59596795712854,6.65045091793979,0.989879415507689,0.991807629064027
"KRTAP1-3",6.49542262149393,6.46536947619798,6.4615522341708,6.47142609085862,1.00464832604024,0.998474237896069
"KRTAP1-5",6.48058705127398,6.57694587275571,6.497827757449,6.5163957268586,0.985349001900581,0.997150576762387
"KRTAP10-10",6.58782054560121,6.58356166092226,6.58869106128413,6.54196962742425,1.00064689675563,1.00714179926242
"KRTAP10-11",6.82864690352043,6.96067691072481,6.83333038380994,6.92058064333299,0.98103201615335,0.98739263885219
"KRTAP10-12",6.4658684771211,6.47853186525234,6.47311075541327,6.50602161019729,0.998045330578805,0.994941477794596
"KRTAP10-2",6.60828171250185,6.67681803546081,6.61520504254174,6.64859364746088,0.989735181849354,0.994978095114612
"KRTAP10-3",6.61301736010093,6.59526679296409,6.59867996481324,6.66582327109501,1.00269141002086,0.989927229758262
"KRTAP10-4",6.45680747866242,6.47255257073813,6.45474895587875,6.49738557765235,0.997567406073008,0.993437880319085
"KRTAP10-7",6.44939313284734,6.44771606278229,6.44794424742332,6.45801243767734,1.00026010296494,0.998440976948994
"KRTAP10-8",6.43786455580639,6.57258863707881,6.46080000087406,6.49119191506758,0.979502127896399,0.995317976329897
"KRTAP10-9",6.49038766351443,6.49931102017667,6.49146260782133,6.49586098158382,0.998627030367598,0.999322895952521
"KRTAP11-1",6.50194354315758,6.51856342044285,6.5143011928289,6.5350628442531,0.997450377297374,0.996823037219534
"KRTAP12-1",6.5070482171017,6.48980370580972,6.50252787461821,6.47999954991174,1.00265716993513,1.00347659356038
"KRTAP12-2",6.50068075845291,6.52870389957121,6.49210348700859,6.52175777030515,0.995707702240848,0.995453022890303
"KRTAP12-3",6.57055176594254,6.57463562090749,6.54407572876332,6.53993391575892,0.99937884695055,1.0006333111401
"KRTAP12-4",6.47644572141488,6.53974095858023,6.50295007523781,6.53347088884685,0.99032144582389,0.995328545251324
"KRTAP13-1",6.49115504821305,6.60934491576878,6.49990410071253,6.56213579821408,0.982117763702458,0.990516548359379
"KRTAP13-2",6.43920308476973,6.44699815763951,6.44403978275174,6.44626191199469,0.998790898852586,0.999655284058686
"KRTAP13-4",6.51173778532008,6.53337574718199,6.48624609821009,6.51768273750891,0.996688088562602,0.995176715319709
